event_index,relative_day,seconds_since_previous,hour_utc,weekday_utc,video_id,track_title,channel_name,in_music_library
844,457,164,18,Saturday,Ysdf6F_8Nyk,"Thouxanban Fauni - ""Wish the Worst"" (Official Music Video)  (Shot by @Quintron) prod by Chinatown",SODA CLUB,False
845,457,195,18,Saturday,Dl9wMK4wdzc,Allstar Lee - PSA [Official Video],AllStar Lee,False
846,457,130,18,Saturday,4-tQu_M8Kpk,2sdxrt3all - Stress [dir. by @noahsocold ],2sdxrt3all ,False
847,457,52,18,Saturday,fUqPS2xDmvs,Lil Uzi Vert - Dip (Remix) (Music Video) Shot By @Jmoney1041,Jmoney1041,False
848,457,211,18,Saturday,eUUuI--jAlM,"Dreamville - Under The Sun ft. J. Cole, DaBaby, Lute (Official Music Video)",Dreamville,False
849,457,200,18,Saturday,YG3EhWlBaoI,"""2024"" prod. ojivolta, earlonthebeat, and Kanye West",Playboi Carti,False
850,457,2967,19,Saturday,uNCGM7FJ8wQ,Alpha,Daniel Rosenfeld - Topic,True
851,457,604,19,Saturday,oIC1-gwNpv4,Farewell,Daniel Rosenfeld - Topic,False
852,457,308,19,Saturday,TaXlw0OmSOg,Bromeliad,Aaron Cherof - Topic,False
853,457,312,19,Saturday,YkI-AOjFXYM,Nocturne,Trevor Kowalski - Topic,False
854,457,206,20,Saturday,-kyBRMmUOGU,A Bed of Flowers,Million Eyes - Topic,False
855,457,137,20,Saturday,wMR4jLlTw0c,Yves Tumor - Limerence (instrumental + slowed),ikodary,False
856,457,104,20,Saturday,PgG80WkPJQI,The Internet - Hold on (slowed + reverb),Tabii,False
857,457,476,20,Saturday,aKkXEaoSFlw,frank ocean ~ nights ﾉ slowed + reverb ﾉ,rum world,False
858,457,337,20,Saturday,9-5SQGHTeEc,ERYKAH BADU - DIDN'T CHA KNOW  ( s l o w e d   +   r e v e r b ),GIULIANO,False
859,457,271,20,Saturday,MXsj8H1BipI,men i trust - norton commander (all we need) (slowed + reverb),Jem,False
860,457,2002,20,Saturday,rn4mVQswfNg,Self Care,Mac Miller - Topic,False
861,457,59,20,Saturday,O0Cw1SLdxxE,Kanye West - Flashing Lights (Alternate Intro),prod. OCEVN,False
862,457,323,21,Saturday,50GVPFj66CY,RICK ROSS - DEVIL IN A NEW DRESS,MMG,False
863,457,205,21,Saturday,lUKGzvQj4bI,Pound Cake / Paris Morton Music 2,Release - Topic,False
864,457,435,21,Saturday,yox2Yz4Ni2o,Gojo Satoru - The Honored One | Jujutsu Kaisen Season 2 OST,Normaneverland,False
865,457,147,21,Saturday,raWSH1KrgFI,Slow Jamz,Jamie Foxx - Topic,False
866,457,19,21,Saturday,oFhWIzPMpbo,Drake ft. James Blake - The Catch Up (Official),OUTTRO.COM,False
867,457,208,21,Saturday,QKPxNQfrtzU,Work,Rihanna - Topic,False
868,457,9,21,Saturday,rVHnfYAACgA,Your Obituary,1791,False
869,457,157,21,Saturday,D0vWiR9RD6w,Track 6,Lexcorp,False
870,457,161,21,Saturday,eERxMmksUDY,Track 8,Lexcorp,False
871,457,123,21,Saturday,mUZrMNhM7fE,Fancy,Drake - Topic,False
872,457,321,21,Saturday,2BWgmYHAxs4,Kanye West - Brothers (BEST VERSION),Shakal,False
873,457,298,21,Saturday,ntLP7H2AXd0,Bahamas Promises,Drake - Topic,False
874,457,186,21,Saturday,LP6wKYLccKI,Headlines (Explicit),Drake - Topic,False
875,457,236,21,Saturday,-iyupsqzOEU,Family Matters,Drake - Topic,False
876,457,393,21,Saturday,g1QobinRyaA,False Prophets,J. Cole - Topic,False
877,457,12,21,Saturday,P2u4G9IccCw,tilekid - you not the same (slowed),dreamscape,False
878,457,52,21,Saturday,2EJAJwSVFUA,just close your eyes | silent hill inspired ambient music,im programmed.,False
879,461,344011,21,Wednesday,uNCGM7FJ8wQ,Alpha,Daniel Rosenfeld - Topic,True
880,461,629,21,Wednesday,XU8rNrTnIUE,Emile Mosseri - Jacob and the Stone [𝙨𝙡𝙤𝙬𝙚𝙙 + 𝙧𝙚𝙫𝙚𝙧𝙗 + 𝙚𝙭𝙩𝙚𝙣𝙙𝙚𝙙],Hendo,False
881,461,85,21,Wednesday,BgBNLX_3afs,lonnex - losing,dreamscape,False
882,461,360,21,Wednesday,_AWIqXzvX-U,Aphex Twin - Rhubarb,Birdman🐦808,False
883,461,349,21,Wednesday,oU4ZbLzaqRI,"Complication with Optimistic Outcome (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
884,461,207,21,Wednesday,tTB6HmZNJ5s,"Painted Sun in Abstract (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
885,461,217,21,Wednesday,x5faT66jmG4,"In Motion (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
886,461,302,22,Wednesday,q_QwBJdzPT8,"Penetration (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
887,461,848,22,Wednesday,XlAKW_tr4xA,"Soft Trees Break the Fall (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
888,461,15,22,Wednesday,lfpxuJbVaBA,"3:14 Every Night (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
889,461,10,22,Wednesday,XnkQfyeHiK8,"Eventually We Find Our Own Way (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
890,461,14,22,Wednesday,dEWIngn2_eM,"It Catches Up With You (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
891,461,244,22,Wednesday,b_ajArNJmjY,"Magnetic (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
892,461,82,22,Wednesday,2vvs4__2XRI,"Intriguing Possibilities (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
893,461,271,22,Wednesday,-oThJ94PIRc,"Carbon Prevails (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
894,461,66,22,Wednesday,7Qqpp09qWGo,"Pieces Form the Whole (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
895,461,39,22,Wednesday,yaztFAh23vs,"Hand Covers Bruise, Reprise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
896,461,4673,23,Wednesday,oGyQwSwMI94,Gravity Swallows Light,Ludwig Göransson - Topic,True
897,461,1637,0,Thursday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
898,461,237,0,Thursday,s1F7CVT0I7E,010 (edit),Lexcorp,False
899,461,91,0,Thursday,3wj2FT4qzsM,dream pad edit,Lexcorp,False
900,461,91,0,Thursday,4BzWL4pHm78,American Palace,Lexcorp,False
901,461,128,0,Thursday,M4eQ1F3jBa8,1700,Lexcorp,False
902,461,125,0,Thursday,D0vWiR9RD6w,Track 6,Lexcorp,False
903,461,160,0,Thursday,8cQB1hlfDRk,Track 7,Lexcorp,False
904,461,114,0,Thursday,eERxMmksUDY,Track 8,Lexcorp,False
905,461,125,0,Thursday,3tJ_PV_9ETo,Track 10,Lexcorp,False
906,461,121,0,Thursday,rVHnfYAACgA,Your Obituary,1791,False
907,461,15,0,Thursday,q86g1aop6a8,Aphex Twin - Stone In Focus,Jack Assir,False
908,461,612,0,Thursday,p0UTjSiXNp0,Quiet and Falling,Lena Raine - Topic,True
909,461,45042,13,Thursday,ZPItV_q1u38,"SYML - ""I Wanted to Leave"" [Official Music Video]",SYML,False
910,461,214,13,Thursday,k4zh8RwhjZ0,"The Beast (From ""Sicario"")",Jóhann Jóhannsson - Topic,False
911,461,901,13,Thursday,rb5Q2ejcxE4,Wayward Sisters,Release - Topic,False
912,462,7537,15,Thursday,eERxMmksUDY,Track 8,Lexcorp,False
913,462,123,15,Thursday,Nsv07AuY9k0,Radiohead - Everything In Its Right Place (slowed instrumental),picture.,False
914,462,310,15,Thursday,8cQB1hlfDRk,Track 7,Lexcorp,False
915,462,115,15,Thursday,q86g1aop6a8,Aphex Twin - Stone In Focus,Jack Assir,False
916,462,611,15,Thursday,D0vWiR9RD6w,Track 6,Lexcorp,False
917,462,160,16,Thursday,p0UTjSiXNp0,Quiet and Falling,Lena Raine - Topic,True
918,462,448,16,Thursday,lnIOHXLdniM,medasin - magic (slowed + reverb with paulstretch),drown in fog,False
919,462,11682,19,Thursday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
920,462,238,19,Thursday,exvt4dzmuaI,Resonance,Home - Topic,False
921,462,214,19,Thursday,Ggddxkj8tU0,The Girl I Haven't Met,Kudasaibeats - Topic,False
922,462,195,19,Thursday,xqq1_XvbpPE,losing (Slowed + Reverb),Lonnex - Topic,False
923,462,427,19,Thursday,Ye_5RXl6n40,drifting,Blut Own - Topic,False
924,462,200,19,Thursday,zvUC8Ka3cZA,green to blue,Aurenth - Topic,False
925,462,184,19,Thursday,GLHR1YY88tE,there is light in us,Mathbonus - Topic,False
926,462,299,19,Thursday,xzecvLoNl2E,you not the same,Tilekid - Topic,False
927,462,2854,20,Thursday,-oThJ94PIRc,"Carbon Prevails (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
928,462,11,20,Thursday,oGyQwSwMI94,Gravity Swallows Light,Ludwig Göransson - Topic,True
929,462,819,20,Thursday,j_CSglLbGns,This Time Is Different,Lifeformed - Topic,True
930,462,198,20,Thursday,9kIv6vVRKpw,Black Hole Sun,Soundgarden - Topic,False
931,462,484,21,Thursday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
932,463,77697,18,Friday,8zjqY2X_2HY,Veeze - GOMD (prod by Tye Beats),VEEZE WEAK ASS 7,False
933,463,194,18,Friday,ugou23mYCmE,LUCKI - Y NOT? (Official Video),LUCKI,False
934,463,150,18,Friday,Ye-6goEDe44,Jace! - Goose Creek (OFFICIAL VIDEO) [Shot By: @Jmoney1041 Edit By: @jacepowers ],Jace!,False
935,463,175,18,Friday,GnKdDGoxtko,Veeze - Get Lucki (Official Music Video),VEEZE WEAK ASS 7,False
936,463,176,18,Friday,DmWWqogr_r8,21 Savage - a lot (Official Video) ft. J. Cole,21SavageVEVO,False
937,463,392,18,Friday,QfKBrsRBncI,On tha line [Official Music Video],Yeat,False
938,463,170,19,Friday,3fRTaJCXPA4,Lil Yachty - SOLO STEPPIN CRETE BOY,LilYachtyVEVO,False
939,463,163,19,Friday,nWATUS112MM,Glokk40Spaz - I Choose Violence [Dir. ITM],GL4 Spaz,False
940,463,160,19,Friday,jbrarMb6fpw,LUCKI - NO BAP (Official Video),LUCKI,False
941,467,345400,19,Tuesday,nNiHetq8-bg,Los Alamos,Ludwig Göransson - Topic,False
942,467,159,19,Tuesday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
943,467,180,19,Tuesday,Ee-bpPsUeto,Manhattan Project,Ludwig Göransson - Topic,False
944,467,181,19,Tuesday,LtmFUgI6zEE,Dr. Hill,Ludwig Göransson - Topic,False
945,467,556,19,Tuesday,4JZ-o3iAJv4,Can You Hear The Music,Ludwig Göransson - Topic,False
946,467,957,19,Tuesday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
947,467,279,19,Tuesday,-U4VnWX1ZD4,Fusion,Ludwig Göransson - Topic,True
948,467,236,19,Tuesday,X-jOQkXJuIw,A Lowly Shoe Salesman,Ludwig Göransson - Topic,True
949,467,425,19,Tuesday,Z93gSAyWjtQ,Meeting Kitty,Ludwig Göransson - Topic,False
950,467,2924,20,Tuesday,RocrMotFT4c,The Trial,Ludwig Göransson - Topic,False
951,467,333,20,Tuesday,VBCr6UVacz8,Power Stays In The Shadows,Ludwig Göransson - Topic,True
952,467,457,20,Tuesday,uADCo0308Kk,Colonel Pash,Ludwig Göransson - Topic,True
953,467,298,21,Tuesday,pCEVj0nV7M8,Atmospheric Ignition,Ludwig Göransson - Topic,False
954,467,208,21,Tuesday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
955,467,10381,23,Tuesday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
956,467,1,23,Tuesday,UysO8R1vqA8,American Prometheus,Ludwig Göransson - Topic,False
957,467,5,23,Tuesday,t9bf1XTLOXw,Pure Stillness,Quiet Music Academy - Topic,False
958,467,5,23,Tuesday,RjXGral96HM,Welcome Home,Nadav Cohen - Topic,False
959,467,2,23,Tuesday,aedBzDZuTVA,What We Have Done,Ludwig Göransson - Topic,False
960,467,10,23,Tuesday,OqY3kbQEMZI,Something More Important,Ludwig Göransson - Topic,True
961,467,471,0,Wednesday,oGyQwSwMI94,Gravity Swallows Light,Ludwig Göransson - Topic,True
962,467,523,0,Wednesday,arNkB9vxS3Q,Mountains,Hans Zimmer - Topic,False
963,467,219,0,Wednesday,-QGQPqub1Ko,as the stars fall,Piedkies - Topic,False
964,467,6,0,Wednesday,YqfbDisiAQo,Groves,Ludwig Göransson - Topic,True
965,467,184,0,Wednesday,xBkXDczuu3U,Theorists,Ludwig Göransson - Topic,False
966,467,194,0,Wednesday,FGCdurLEgsk,Kitty Comes To Testify,Ludwig Göransson - Topic,False
967,467,293,0,Wednesday,j11Nm4i4XbI,Oppenheimer,Ludwig Göransson - Topic,False
968,467,137,0,Wednesday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
969,467,1701,0,Wednesday,iM8W7912bHE,Hikari (Super Slowed),Clovis Reyes - Topic,False
970,467,9,0,Wednesday,VSuc3DRD13s,HIKARI - CLOVIS REYES & VDYCD - (ULTRA SLOWED + REVERB) - [PERFECTLY SLOWED],gabimaru,False
971,467,17,0,Wednesday,LICKOttG9rw,Hikari (Slowed + Reverb),Clovis Reyes - Topic,True
972,467,169,1,Wednesday,K-VoheJSUd8,for what,potsu - Topic,False
973,467,100,1,Wednesday,rCSMJ_n07Ds,hot slow,berlioz - Topic,False
974,467,637,1,Wednesday,8cQB1hlfDRk,Track 7,Lexcorp,False
975,467,3,1,Wednesday,s1F7CVT0I7E,010 (edit),Lexcorp,False
976,467,95,1,Wednesday,rVHnfYAACgA,Your Obituary,1791,False
977,467,37,1,Wednesday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
978,467,3,1,Wednesday,3tJ_PV_9ETo,Track 10,Lexcorp,False
979,467,1230,1,Wednesday,q86g1aop6a8,Aphex Twin - Stone In Focus,Jack Assir,False
980,467,1903,2,Wednesday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
981,467,4614,3,Wednesday,GA8_8nQ18Pg,Je Te Veux,Acoustic Cafe - Topic,False
982,467,40,3,Wednesday,KLb1IT3MCbA,"Nocturne No. 8 in D-Flat Major, Op. 27, No. 2",Peter Schmalfuss - Topic,False
983,467,334,3,Wednesday,zql8G-4gE7w,"Nocturne in E Flat Major, Op. 9, No. 2",Frédéric Chopin - Topic,False
984,468,75890,0,Thursday,VBCr6UVacz8,Power Stays In The Shadows,Ludwig Göransson - Topic,True
985,468,251,0,Thursday,OqY3kbQEMZI,Something More Important,Ludwig Göransson - Topic,True
986,468,206,0,Thursday,2vvs4__2XRI,"Intriguing Possibilities (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
987,468,272,0,Thursday,2oE57OyhCgc,stress,2Sdxrt3all - Topic,False
988,468,97,0,Thursday,eMztEjtPm4o,One More Love Song,Mac DeMarco - Topic,False
989,468,333,0,Thursday,cp1MDuIsLxk,deep dreams,Insensible - Topic,False
990,468,182,0,Thursday,i4_oVobD3Pg,I Wanted to Leave,SYML - Topic,False
991,468,204,1,Thursday,i4yRbeiu6M0,Falling Through the Hourglass,Sid Acharya - Topic,False
992,468,256,1,Thursday,mmK71ZfaZO4,Agape,Nicholas Britell - Topic,False
993,468,176,1,Thursday,UgkvcWx8oXw,Day One,Hans Zimmer - Topic,False
994,468,416,1,Thursday,M4eQ1F3jBa8,1700,Lexcorp,False
995,468,125,1,Thursday,D0vWiR9RD6w,Track 6,Lexcorp,False
996,468,160,1,Thursday,8cQB1hlfDRk,Track 7,Lexcorp,False
997,468,114,1,Thursday,eERxMmksUDY,Track 8,Lexcorp,False
998,468,123,1,Thursday,3tJ_PV_9ETo,Track 10,Lexcorp,False
999,468,122,1,Thursday,rVHnfYAACgA,Your Obituary,1791,False
1000,468,5944,3,Thursday,g8ryOVq7ano,salvia palth - (dream) slowed + reverb,leetcrew,False
1001,468,47,3,Thursday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1002,468,24,3,Thursday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1003,468,91,3,Thursday,3wj2FT4qzsM,dream pad edit,Lexcorp,False
1004,468,91,3,Thursday,4BzWL4pHm78,American Palace,Lexcorp,False
1005,468,23,3,Thursday,x5faT66jmG4,"In Motion (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1006,468,7896,5,Thursday,x5faT66jmG4,"In Motion (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1007,474,496496,23,Tuesday,-TlcjPPuIMY,Hammock - Things of Beauty Burn (Mysterium),Hammock,False
1008,474,6,23,Tuesday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1009,474,237,23,Tuesday,HZ8G24kC_b0,Apparat - Joel (Official Audio),Apparat,False
1010,474,26,23,Tuesday,sCGLGqjuIkU,Little Life,Cordelia - Topic,False
1011,474,272,23,Tuesday,LICKOttG9rw,Hikari (Slowed + Reverb),Clovis Reyes - Topic,True
1012,474,167,23,Tuesday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
1013,474,175,23,Tuesday,VBCr6UVacz8,Power Stays In The Shadows,Ludwig Göransson - Topic,True
1014,474,251,23,Tuesday,OqY3kbQEMZI,Something More Important,Ludwig Göransson - Topic,True
1015,474,206,23,Tuesday,2vvs4__2XRI,"Intriguing Possibilities (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1016,474,273,23,Tuesday,2oE57OyhCgc,stress,2Sdxrt3all - Topic,False
1017,474,127,23,Tuesday,_mRxOWvN9jo,No Fear (Sped Up),LilSccrt - Topic,False
1018,474,79,23,Tuesday,eERxMmksUDY,Track 8,Lexcorp,False
1019,474,95,23,Tuesday,FjG0ivBT4lQ,[Official] Celeste Original Soundtrack - 11 - Quiet and Falling,Lena Raine,False
1020,474,447,23,Tuesday,q86g1aop6a8,Aphex Twin - Stone In Focus,Jack Assir,False
1021,474,611,0,Wednesday,8cQB1hlfDRk,Track 7,Lexcorp,False
1022,474,5609,1,Wednesday,sk3rpYkiHe8,Devil In A New Dress,Kanye West - Topic,False
1023,474,3943,2,Wednesday,yoKU-adT3kg,LUCKI - Free Mr. Banks (Official Video),LUCKI,False
1024,474,73,2,Wednesday,ShD1jfu47Sw,Glokk40Spaz - Yung Nigga Shit,GL4 Spaz,False
1025,474,75,2,Wednesday,PP-xxI7smcI,Glokk40Spaz - Zodiac,GL4 Spaz,False
1026,474,13,2,Wednesday,sKu8Zg7Hplc,LUCKI - PAIDNFULL / COLORFUL DRUGS (Official Video),LUCKI,False
1027,474,255,2,Wednesday,kwqOVpiw08k,Glokk40Spaz - Still Young Pablo [Dir.ITM][Prod.Lamsal],GL4 Spaz,False
1028,474,147,2,Wednesday,pO2iiBEmwL4,Kankan (Ft. Summrs) - ##RRAnthem,Kankan,False
1029,474,171,2,Wednesday,YG3EhWlBaoI,"""2024"" prod. ojivolta, earlonthebeat, and Kanye West",Playboi Carti,False
1030,474,210,3,Wednesday,QTmRmPDS9tw,Destroy Lonely - NOSTYLIST (Official Video),Destroy Lonely,False
1031,474,182,3,Wednesday,yGeFeBKlVmQ,DON THADO & LIL DOUBLE 0 - Higher Than Ever (Need a G),Don Thado,False
1032,474,105,3,Wednesday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
1033,474,3104,3,Wednesday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1034,474,182,4,Wednesday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1035,474,11215,7,Wednesday,-64qq6rThDE,Roof Cave Down,Release - Topic,True
1036,475,45319,19,Wednesday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1037,475,237,19,Wednesday,-oThJ94PIRc,"Carbon Prevails (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1038,475,605,19,Wednesday,jbrarMb6fpw,LUCKI - NO BAP (Official Video),LUCKI,False
1039,475,124,20,Wednesday,PJ5mO_rEMOE,Glokk40Spaz - Bad Man,GL4 Spaz,False
1040,475,171,20,Wednesday,Yq_qdfajtNI,LUCKI - 13 (Official Video),LUCKI,False
1041,475,17,20,Wednesday,pO2iiBEmwL4,Kankan (Ft. Summrs) - ##RRAnthem,Kankan,False
1042,475,31,20,Wednesday,KavaUJxnNVU,ss,Ken Carson - Topic,False
1043,475,6,20,Wednesday,0Lu_glDG_jY,Jennifer’s Body,Ken Carson - Topic,True
1044,475,159,20,Wednesday,WQUxHlVnusw,Fighting My Demons,Ken Carson - Topic,False
1045,475,41,20,Wednesday,Rr1Cdli5nE8,Like That,Future - Topic,False
1046,475,9,20,Wednesday,WO28_jXYao0,Ye - LIKE THAT REMIX,Kanye West,False
1047,475,186,20,Wednesday,ZkXG3ZrXlbc,DRAKE - FAMILY MATTERS,Drake,False
1048,475,457,20,Wednesday,8HBcV0MtAQg,No Role Modelz,J. Cole - Topic,False
1049,475,205,20,Wednesday,P5ZBISo2CaE,Black Beatles,Rae Sremmurd - Topic,False
1050,475,239,20,Wednesday,ShD1jfu47Sw,Glokk40Spaz - Yung Nigga Shit,GL4 Spaz,False
1051,475,49,20,Wednesday,5dZRiqU3kdU,Yung Nigga Shit,Glokk40Spaz - Topic,False
1052,475,197,20,Wednesday,B2WB_PeFXkU,GOMD (Prod By Tye Beats & Moon),Veeze - Topic,False
1053,475,138,20,Wednesday,jQLJKlp58Bc,Im Inna Band,Glokk40Spaz - Topic,False
1054,475,5,20,Wednesday,Z9FcKSy7l4c,Backdoor,Glokk40Spaz - Topic,False
1055,475,3,20,Wednesday,UUmnW_ZMcZM,Not A Believer,Glokk40Spaz - Topic,False
1056,475,172,20,Wednesday,x1gR4Tr3E9g,More Than Ever,CHASETHEMONEY - Topic,False
1057,475,4,20,Wednesday,_uGvzDKgHpo,Bad Man,Glokk40Spaz - Topic,True
1058,475,13,20,Wednesday,VHAc1KU6yLg,Thug Life,Glokk40Spaz - Topic,False
1059,475,64,20,Wednesday,muRorJIeNOI,Dope Hole,Glokk40Spaz - Topic,False
1060,475,8,20,Wednesday,xfvxJSIP_y4,EBG Massacare,Glokk40Spaz - Topic,False
1061,475,111,20,Wednesday,lQtm6sS-DPM,Beneficial For AnyBody,Glokk40Spaz - Topic,False
1062,475,398,20,Wednesday,-3hnlXiAKPs,Glokk40Spaz - Round Here [Dir.ITM],InTheMoment Co,False
1063,475,69,20,Wednesday,DqE4YtvC-9Y,2022 Freestyle,D Savage - Topic,False
1064,475,178,20,Wednesday,ft8dLpTIfnQ,Glokk40Spaz - Mentally Gone [Prod by Taelyve],Trap Daily,False
1065,475,157,20,Wednesday,pdJn-LtuWMw,Glokk40Spaz - 2 Love 2 Da Mob (Official Music Video) [Dir.Vanity] [Prod.Ok],GL4 Spaz,False
1066,475,20,20,Wednesday,zs7PVTSZmic,G-lokk40 Spaz - “Kap Or Die” (prod.Khroam) (Official Audio),G-lokk40 Spaz,False
1067,475,13,20,Wednesday,lazDVmD66qE,Glokk40Spaz - Dead Dreamz [Prod by Taelyve],Trap Daily,False
1068,475,207,20,Wednesday,PwdK4bpTNic,Glokk40Spaz & Go.unna “Hypnotize” (prod. by Jthesensi) (Official Audio),EBG Records,False
1069,475,255,21,Wednesday,nn9u6y1cMug,BE RIGHT BACK,Glokk40Spaz - Topic,False
1070,475,169,21,Wednesday,_4PLWv5RhU0,Oso Wit A Stikk,Glokk40Spaz - Topic,False
1071,475,152,21,Wednesday,k23NrYEbsmw,Levels,Glokk40Spaz - Topic,False
1072,475,135,21,Wednesday,LL8qeSG8DA0,Spaz & Blues,Glokk40Spaz - Topic,False
1073,475,42,21,Wednesday,7yRY6lFLspk,Spring Fling,Glokk40Spaz - Topic,False
1074,475,117,21,Wednesday,aGxOqRNvDok,I Choose Violence,Glokk40Spaz - Topic,False
1075,475,3,21,Wednesday,k-lHD13QhBE,Home Alone,Glokk40Spaz - Topic,False
1076,475,185,21,Wednesday,4SDl3S8CJJ8,Lemme Be Ya Plug,Glokk40Spaz - Topic,False
1077,475,20,21,Wednesday,fJ_EFJV-63o,Brian Nichols,Glokk40Spaz - Topic,False
1078,475,7,21,Wednesday,uwXqXxDtFYg,Definition,Release - Topic,False
1079,475,7,21,Wednesday,ctMPpJYkj4Q,Definition,Glokk40Spaz - Topic,False
1080,475,151,21,Wednesday,9Rc5BzgKQmg,Brutal Honesty,Glokk40Spaz - Topic,False
1081,475,177,21,Wednesday,dUmcKiO_yk8,DeadShot,Pce Bj - Topic,True
1082,475,61,21,Wednesday,FX6Sly6V4Lo,Glokk40Spaz - Nun 4 No Schmuck,GL4 Spaz,False
1083,475,157,21,Wednesday,TJUWO1-z--8,Glokk40Spaz - Joker (dir. @PublicGoatt),GL4 Spaz,False
1084,475,165,21,Wednesday,-1TjqZC3TXo,Summrs- Marble Floors (Official Music Video),summrs,False
1085,475,218,21,Wednesday,fIrSkilUvHw,LUCKI - Super Urus (Official Video),LUCKI,False
1086,475,149,21,Wednesday,f-vom4vjA2k,"Rio Da Yung Og - ""Legendary"" (Official Music Video)@SBKEONTA",Rio Da Yung OG,False
1087,475,14,21,Wednesday,doGlS0lcDZQ,Lil Tony Official - 3 AM,LilTonyVEVO,False
1088,476,95127,23,Thursday,WW4ShzNVaC4,Glokk40Spaz - Whatchu Sayin?! (Prod. Al Chapo + SenseiATL) [Official Video],GL4 Spaz,False
1089,476,151,0,Friday,IjYSHZD0jZ4,Lilsccrt - No fear,LilSccrt,False
1090,476,164,0,Friday,6uuL43i-JQY,LUCKI - GOODFELLAS (Official Video),LUCKI,False
1091,476,143,0,Friday,ri3SX1ZDdsM,OTL Beezy - HIBACHI prod. F1LTHY (Official Video),OTL Beezy,False
1092,476,161,0,Friday,eUUuI--jAlM,"Dreamville - Under The Sun ft. J. Cole, DaBaby, Lute (Official Music Video)",Dreamville,False
1093,476,200,0,Friday,-4t85f5EsrQ,"LAZER DIM 700, GBE STRAP - Choppa On Fye 2 (OFFICIAL MUSIC VIDEO)",Strap,False
1094,476,291,0,Friday,EtrL9NkEphg,summrs-back 2 da basics [official video],summrs,False
1095,476,137,0,Friday,JMYvlpqZ2Ww,yvngxchris - QuikkSkope (feat. DC The Don) [Official Video],yvngxchris,False
1096,476,30,0,Friday,IrDij7YoMWs,LUCKI - Greed (Official Video) (feat. Lil Yachty),LUCKI,False
1097,476,119,0,Friday,Qlgclz4p9X0,Baby Drill - Slight Dub (Official Video) feat. 21 Savage & Young Nudy,BabyDrill,False
1098,476,1646,0,Friday,TJUWO1-z--8,Glokk40Spaz - Joker (dir. @PublicGoatt),GL4 Spaz,False
1099,476,18,0,Friday,uu2hjPUJseU,Lil Tony Official - Money Music (Official Music Video) Shot By PublicGoat,Lil Tony Official,False
1100,476,170,0,Friday,z2OLa3Nc38k,Glokk40Spaz - Swamp (Official Music Video) [Dir.ArkiveTrent + MaxPain] [Prod.Four3va + GeeQ],GL4 Spaz,False
1101,476,80,0,Friday,ShD1jfu47Sw,Glokk40Spaz - Yung Nigga Shit,GL4 Spaz,False
1102,476,139,0,Friday,i6vUrmHZhtA,2. Nebrugg - Ignorante Feat. M’Dep (Official Visualizer) Prod. Pury,Nebrugg ,False
